Id,SalePrice
1684,177227.6651654349
1685,176207.75760878675
1686,177144.31688780055
1687,168806.7765603048
1688,189774.20839258397
1689,192018.8317512903
1690,185924.8847230278
1691,176233.88511825516
1692,264446.7876426149
1693,169381.8030446478
1694,183109.5776459086
1695,172346.3151528357
1696,262461.0555981272
1697,174774.9741190341
1698,339424.4850807065
1699,336640.63332307764
1700,245905.7295581406
1701,262589.40307412343
1702,254608.92264114888
1703,255690.2547767397
1704,293627.794291639
1705,234380.172318158
1706,445390.28446814785
1707,211713.29943868853
1708,209607.2076350064
1709,285720.4780663816
1710,228966.540475935
1711,253376.16752730453
1712,236377.2901214328
1713,253810.472631398
1714,220632.57920491495
1715,200086.84988454543
1716,178951.86812628238
1717,169920.19977013054
1718,149716.02631335385
1719,204098.52051463642
1720,251169.13087814496
1721,173045.44449703736
1722,135498.32411671005
1723,153846.37105955428
1724,208418.61599105867
1725,232380.76648360447
1726,181972.45733995974
1727,173753.51022461944
1728,189070.6474869668
1729,167863.28099583776
1730,162367.11953232065
1731,125283.31876186046
1732,134405.54574413225
1733,128082.44035898676
1734,135885.82321399814
1735,129213.65058027362
1736,119166.86058976354
1737,362134.4069898235
1738,209566.66795665826
1739,279786.2015119461
1740,188136.00993116124
1741,176293.1751645593
1742,177550.1885497104
1743,170250.14999313297
1744,307866.1510505254
1745,241722.53791001643
1746,276093.8961714096
1747,214934.78782116048
1748,205186.05201379448
1749,158221.22838307495
1750,150415.2828534591
1751,234784.85310643545
1752,125362.87269861807
1753,148025.20769300635
1754,224893.54885145693
1755,163298.21395768074
1756,121364.72308696083
1757,122742.67530236165
1758,149504.0141185784
1759,170505.8017443934
1760,157193.613791697
1761,153010.605342644
1762,169930.7711576803
1763,168707.03336371577
1764,119450.7340544716
1765,173686.84911618673
1766,170279.14753037159
1767,200604.8325675146
1768,140530.2597798374
1769,170066.2666024282
1770,136553.80655410382
1771,141981.2863051677
1772,140683.37510437038
1773,145158.46818389973
1774,131017.78200602437
1775,133866.7146117744
1776,123928.42213096937
1777,117621.29257890125
1778,131207.72937060503
1779,117451.82680710209
1780,180888.7582965775
1781,136196.43307789357
1782,106234.53581601998
1783,128430.57431532582
1784,99889.12070821556
1785,116548.0680922052
1786,151120.73518481528
1787,166235.00340424816
1788,66683.25039663554
1789,95162.10231815587
1790,93838.16037237979
1791,168933.35448131873
1792,150937.59092906737
1793,136777.43285017056
1794,139756.71892657338
1795,138625.7020281029
1796,119242.56573324325
1797,115788.89829535037
1798,131069.50391370646
1799,116940.79089181709
1800,123528.47805138836
1801,132425.44208310026
1802,158352.70296225714
1803,155826.36218994847
1804,138638.62527281267
1805,137434.33762770653
1806,111251.26235352788
1807,152611.5822969911
1808,116618.66462920269
1809,127034.70388363185
1810,143793.42914443696
1811,114061.61298792153
1812,119737.83695685766
1813,122187.44066235525
1814,103696.35130426934
1815,69730.16129589712
1816,106720.684617876
1817,123656.31793728028
1818,129091.91062869057
1819,116805.2610925897
1820,87034.10399534799
1821,122930.82111915671
1822,146689.47619463308
1823,62813.64765796939
1824,136850.98164033119
1825,137984.19483698762
1826,105173.50546838497
1827,110484.36975780701
1828,135207.41490340253
1829,113237.06942576726
1830,142589.7245422028
1831,169324.620036136
1832,110530.20904438323
1833,154100.12855691076
1834,136722.95480927842
1835,173442.30003629136
1836,130293.5657595632
1837,104180.5468230458
1838,136567.33185244384
1839,93461.46038914462
1840,160835.9438984992
1841,150234.9682205979
1842,92014.63830818117
1843,142660.98323569828
1844,134468.52837519237
1845,141184.4587470819
1846,148944.4638028883
1847,148382.43312062547
1848,69078.52990807095
1849,125764.24197634067
1850,133541.30884663225
1851,151251.25885042705
1852,130137.93037415149
1853,138375.99114072492
1854,179199.44512310362
1855,145229.96726175363
1856,214308.29945540486
1857,162807.8985629535
1858,134473.26403553467
1859,128902.90539537599
1860,155000.42745130433
1861,128902.90539537599
1862,284497.93286910496
1863,282523.56555075885
1864,282523.56555075885
1865,337252.37606922496
1866,339959.64910050394
1867,240371.6550485477
1868,309041.7040587723
1869,192793.9615618981
1870,248404.25654245447
1871,250797.89105309913
1872,175717.31568806164
1873,218563.01991891733
1874,136769.7911210034
1875,206417.30906527405
1876,184455.89671606978
1877,203909.14036400244
1878,213069.02500159125
1879,130394.07609216071
1880,137417.91015937037
1881,238585.3686378113
1882,259405.3388871048
1883,201482.56652708113
1884,218386.13475887483
1885,256239.0529072738
1886,298212.7863470041
1887,200693.17337431418
1888,277110.9660678142
1889,168414.42768519605
1890,136768.64440013975
1891,142019.59271340564
1892,116588.59406353417
1893,140722.70838951736
1894,128891.81488892759
1895,152564.7618702436
1896,122167.80812096444
1897,118536.58910462419
1898,107987.49542078486
1899,127337.55724661564
1900,148706.36535622188
1901,161589.19110619233
1902,135126.20101886513
1903,226270.81730424523
1904,139849.1048488183
1905,172283.24783804518
1906,152083.07537948285
1907,191671.69580292417
1908,115737.42734299164
1909,137105.0004650518
1910,127776.74251052488
1911,187443.46070040602
1912,270756.81473680324
1913,146877.21385164026
1914,67206.11117531965
1915,337955.79890845297
1916,72419.01747638635
1917,263290.96507369855
1918,131775.81518625934
1919,154690.10302114327
1920,158861.0278146679
1921,389072.2936197444
1922,334686.9372742869
1923,203768.60193389995
1924,237420.17557283406
1925,228045.51457840434
1926,373477.1403477339
1927,138977.15831156055
1928,162753.56300241154
1929,122885.01038594708
1930,125705.4203421463
1931,137616.6332494316
1932,136913.6883390879
1933,167974.6385709422
1934,180771.67606983485
1935,177234.80509632037
1936,183567.81618322962
1937,180864.3205158182
1938,167827.86039390982
1939,256877.49215407416
1940,202582.5844131689
1941,177903.50684942582
1942,192870.63997530218
1943,202952.0758440148
1944,309164.70213544276
1945,366484.41037082934
1946,166390.40395986984
1947,316255.0544171942
1948,164506.14824717463
1949,249465.81251637932
1950,186057.25606881164
1951,269218.77972276526
1952,246937.11610654157
1953,161671.80079791258
1954,207301.61904181345
1955,130109.24299599997
1956,280036.4796736802
1957,164044.58332300888
1958,305470.655589995
1959,141758.5204656196
1960,118946.40330605484
1961,120508.47815922079
1962,100723.34510723347
1963,109207.37049442434
1964,113069.9858083796
1965,160498.89786841016
1966,161375.92866852027
1967,292509.22861014766
1968,389950.3845648915
1969,383423.9262256203
1970,418282.1641913663
1971,427167.78582881123
1972,362393.0281688922
1973,271448.47711421375
1974,311821.91941829165
1975,449862.8261983816
1976,271184.25144291925
1977,352077.73778272467
1978,361392.37369683967
1979,333813.9745835547
1980,194706.18304637793
1981,345517.7023485141
1982,234207.62206084077
1983,220031.7836403836
1984,176932.96341022433
1985,204178.31422675485
1986,206713.75421025322
1987,186182.35292851238
1988,177714.18237082244
1989,189745.56380872065
1990,218788.78539712273
1991,207917.17057324867
1992,211036.1094234032
1993,177741.006208882
1994,241873.65717048224
1995,187292.1662060328
1996,257535.51509462544
1997,327246.72132882813
1998,350883.30937309103
1999,251510.33858793258
2000,303877.79590053804
2001,265645.8337715002
2002,233895.79179503606
2003,244433.88976185862
2004,257358.81373738454
2005,230566.07616787066
2006,221701.6590947994
2007,250010.76663865978
2008,200340.75693445274
2009,186067.15541335187
2010,194113.02777664035
2011,151756.33723569132
2012,184715.39422837133
2013,181713.34513061098
2014,186143.3639774141
2015,198448.96395006854
2016,189428.43974603448
2017,204460.10059231697
2018,124447.60688583752
2019,131322.47004188792
2020,116734.34894553239
2021,121733.62902665626
2022,177410.07794503015
2023,154897.02385067783
2024,213930.76243140918
2025,352842.8410079813
2026,185947.51078580788
2027,146448.85006158243
2028,157978.96972431114
2029,174958.35065294307
2030,283214.53302985965
2031,251711.9537648354
2032,269823.6009476865
2033,276160.86771558854
2034,162358.1512104648
2035,202649.57240343982
2036,190809.4366608949
2037,196625.17477252043
2038,330459.1624664779
2039,205790.87433530463
2040,400944.975985665
2041,278582.88612681197
2042,203510.52506223542
2043,165511.3092024791
2044,170655.46669981215
2045,235190.42698995466
2046,133472.02380384706
2047,154921.92878428035
2048,129253.55354301751
2049,134816.05873049778
2050,176439.95793790082
2051,107962.18563596297
2052,139591.180824373
2053,142460.713778429
2054,90691.22195440877
2055,164451.20942683128
2056,124871.49942528481
2057,131027.33419017377
2058,212553.15632677995
2059,128262.4172157633
2060,159678.61042660713
2061,177184.65116452897
2062,139332.3943991886
2063,115619.19809749213
2064,141947.27904213572
2065,125300.12620870724
2066,169771.97491182567
2067,123063.36652171165
2068,137365.08102155663
2069,87438.12942264821
2070,111978.67367655424
2071,98844.98281748497
2072,139664.6715950657
2073,134509.30478630925
2074,182564.1938328336
2075,139042.2476858356
2076,126880.01733160781
2077,147944.4663838436
2078,134302.96057367756
2079,131645.83757353463
2080,116901.23381937643
2081,127570.31366741586
2082,129947.37430475494
2083,145145.5189844428
2084,116128.95562073466
2085,139272.28589951838
2086,115854.63436990879
2087,123580.42989563731
2088,108066.6772534585
2089,96626.7834947349
2090,133432.8677992478
2091,127575.19888492681
2092,136092.9116359747
2093,146082.81270949857
2094,148542.26671283692
2095,153665.04506913532
2096,91843.74036041828
2097,100007.14054985468
2098,147404.15613163752
2099,70078.03355468619
2100,111689.35921185136
2101,127114.65394137305
2102,149191.53680786837
2103,105967.18660989818
2104,134955.68594383457
2105,131517.13527718568
2106,79768.19031016872
2107,236201.5875075013
2108,120920.18342696324
2109,118979.55313617842
2110,119954.95619558124
2111,160317.72779192255
2112,140252.30557939623
2113,115866.22235008543
2114,108395.4316994259
2115,150233.18828566553
2116,112100.95926951259
2117,144613.54858154838
2118,119043.28891495812
2119,108840.5148067369
2120,113254.20563342757
2121,117073.58325489175
2122,107314.0775211526
2123,94396.62969558463
2124,187920.8209332292
2125,139063.81851384105
2126,156163.30135964547
2127,145458.3299683778
2128,128855.4970393993
2129,107851.90990079036
2130,146499.88980493907
2131,157306.45029361025
2132,114862.59369691036
2133,114593.81792151918
2134,119145.48632686297
2135,109601.23043656841
2136,79500.40911804562
2137,121585.83733440982
2138,137615.83186580613
2139,150977.53269035238
2140,133840.04886530672
2141,134188.1510414464
2142,137854.0627822859
2143,146944.30681110258
2144,121852.3468489449
2145,129304.35856912464
2146,155252.31284538176
2147,164963.5061280269
2148,127354.48543164536
2149,132074.96068389813
2150,240735.42679518764
2151,145490.6335316483
2152,169374.94287384834
2153,158781.60317809347
2154,111138.51019041635
2155,126389.71697787533
2156,215119.228448358
2157,240693.66361308843
2158,237557.6326427618
2159,222361.50557567118
2160,175210.47158679803
2161,247591.79017719184
2162,437101.4023593415
2163,346122.1415985385
2164,258460.24457357387
2165,173662.44432817132
2166,141494.62811607707
2167,204803.71251090866
2168,206786.35458865445
2169,195589.2289891191
2170,214768.94834578218
2171,140362.49501522162
2172,141001.8086432382
2173,155708.64359617332
2174,244493.54802094956
2175,315630.4105817765
2176,316311.30484071065
2177,252239.86619937778
2178,224239.81266167178
2179,142764.46756659058
2180,186319.12214721576
2181,194036.60695892107
2182,227340.75632009114
2183,195290.06569782094
2184,142203.77701786795
2185,128296.48016704562
2186,146202.1654231251
2187,145488.69027908595
2188,161293.47926462663
2189,176546.649109146
2190,90572.79040756237
2191,91731.26896781758
2192,98524.53272721091
2193,101827.63435170501
2194,103845.28164790152
2195,119545.23183579427
2196,109899.09162096264
2197,110793.8009388254
2198,165136.44078655477
2199,158267.77587532153
2200,125745.06469508418
2201,134490.46069338298
2202,190337.3242318814
2203,165393.82096187628
2204,176240.05693112442
2205,120007.94754537572
2206,136927.8712876496
2207,229198.41000504236
2208,232062.39876452088
2209,186947.39883493987
2210,125311.65664147111
2211,112605.84512605637
2212,112416.71173573345
2213,109303.12466079388
2214,145508.05954722688
2215,105869.30774705463
2216,146907.66483001862
2217,75782.85328913707
2218,85717.405389609
2219,72248.38396382376
2220,90718.1764848601
2221,337579.0875715546
2222,258469.2988370498
2223,274072.007854359
2224,216021.29860559688
2225,135416.71901169952
2226,175828.68603237334
2227,195468.84857034762
2228,270591.26146376965
2229,234337.48685538882
2230,159213.62667779875
2231,213978.3653448577
2232,174927.14841916997
2233,173659.68488779478
2234,256178.33145726193
2235,195224.6437472203
2236,277693.58636165125
2237,350324.9616783473
2238,201562.2976797319
2239,129562.8515413956
2240,160521.67847482156
2241,153344.17256787154
2242,141535.74910420575
2243,144663.64962090625
2244,99045.24325176277
2245,96005.25924764197
2246,147630.1265671625
2247,103685.4474143159
2248,125355.57430865831
2249,125565.48170538455
2250,136120.5634301927
2251,127230.93527322906
2252,175940.6258361527
2253,159649.82705613557
2254,176443.9619058748
2255,185335.12148206896
2256,185855.1450571539
2257,192227.86878630883
2258,181782.794794098
2259,178027.1701575935
2260,152089.760174904
2261,190522.53282547
2262,211236.8522893536
2263,325650.70763606724
2264,432713.63050354493
2265,166495.3148764117
2266,298429.79236244626
2267,360938.0589228729
2268,371957.425887406
2269,163908.77123814548
2270,183330.49454453346
2271,245502.36244191474
2272,207673.87802306475
2273,163069.58067827742
2274,169390.78295928094
2275,160413.0354152123
2276,172611.2356450683
2277,179184.26886181967
2278,159267.96465155997
2279,120539.77568528123
2280,118435.82745206423
2281,174001.04889974327
2282,175387.81523816753
2283,100020.68963387205
2284,109633.41768759022
2285,154630.91152588825
2286,131290.43156004837
2287,337790.6522279404
2288,270114.34023486706
2289,366238.70965582284
2290,418121.2668522478
2291,310565.03172070096
2292,401445.3718540836
2293,447951.7043984896
2294,400422.1433960235
2295,429107.4341368667
2296,284233.5052827079
2297,305653.4973335788
2298,320667.15085340897
2299,377178.74902436126
2300,315333.597448461
2301,264707.99386404135
2302,234240.43872893945
2303,244522.75273987497
2304,243818.88351518248
2305,183291.038010173
2306,183028.7357879508
2307,181317.6378458407
2308,233039.88026367303
2309,286734.96930256614
2310,223900.32923876093
2311,196771.1868427136
2312,176477.30023907087
2313,177062.98999280258
2314,178130.97723399417
2315,176651.52609961736
2316,182142.7307892762
2317,175658.68777142963
2318,176812.30661200703
2319,180209.8687695459
2320,184274.26936751461
2321,250771.68239380498
2322,176268.50807426285
2323,187899.60293638596
2324,169383.27249337058
2325,219716.3593060817
2326,169558.47454171113
2327,214186.36728419553
2328,222088.38048542806
2329,180992.99868215554
2330,179611.0136098342
2331,345609.021142934
2332,395505.75128261483
2333,317042.17744821875
2334,263419.3498409203
2335,261987.04385668034
2336,328963.42141652096
2337,196626.67985733692
2338,282887.1203914148
2339,232261.25840762063
2340,379202.09677234263
2341,217926.04030955874
2342,240563.0862376534
2343,216334.6375984393
2344,231405.69487152004
2345,238440.5265277717
2346,219709.06112740748
2347,194866.9791426519
2348,224753.84275571804
2349,161250.02469482433
2350,271531.33591276436
2351,263913.7394804702
2352,240910.19443320547
2353,206234.06913710412
2354,135523.5023275676
2355,164558.83808549112
2356,151886.12528828988
2357,199466.14168086898
2358,192473.83627749057
2359,123681.34459725613
2360,121866.78200611581
2361,139369.48790092886
2362,267932.2964611326
2363,144101.80589658098
2364,150892.44812449891
2365,224108.36051896136
2366,195059.77696293892
2367,227223.6300113286
2368,197431.58174600502
2369,228021.3125430644
2370,172921.3444454947
2371,171695.4071603237
2372,176311.5838267587
2373,267784.5999152435
2374,294228.5336234117
2375,236154.55700994545
2376,272535.7065841466
2377,343401.3528273209
2378,133481.12745986675
2379,194307.54774369256
2380,141584.12286254085
2381,160824.3645126933
2382,189498.25632859132
2383,215794.8009911869
2384,240052.0073381216
2385,148548.91731788058
2386,139271.33485286054
2387,133102.03120232993
2388,100745.90844008305
2389,128866.80882884646
2390,133187.23391167744
2391,133985.59488862526
2392,116347.74676529209
2393,169197.63780125257
2394,143148.98152589911
2395,197171.4301886795
2396,151049.15597862974
2397,201589.05881491242
2398,121638.04551104427
2399,62005.11809723077
2400,64058.8424734266
2401,115951.04073872938
2402,136953.2080464078
2403,133552.72221977985
2404,139377.53027488437
2405,156068.26994061042
2406,132717.8721322933
2407,130901.5271431906
2408,137023.26297108334
2409,136732.82104237872
2410,166656.0079098784
2411,126462.50390707853
2412,156084.29750176374
2413,142453.71538848558
2414,129502.12786047175
2415,131738.83013797316
2416,129435.63321816784
2417,132572.9191309494
2418,120815.63169106314
2419,133192.83328660706
2420,128063.42969919238
2421,151527.4587228195
2422,122083.50494374869
2423,129489.99236826634
2424,145136.3623333594
2425,162787.63744680135
2426,129532.63672925223
2427,140092.17371964667
2428,175642.3547338109
2429,118458.76317031897
2430,128464.15835217154
2431,119950.15555832555
2432,136350.26169812097
2433,144484.00161447132
2434,145346.2727120185
2435,150692.52529383075
2436,106578.88829176781
2437,115558.78846693801
2438,122521.55770318434
2439,113823.0244149754
2440,127085.11268450513
2441,108883.26339050161
2442,105110.42803373822
2443,115517.81348348019
2444,124605.89340161308
2445,86894.66381172262
2446,132442.45729497864
2447,217196.53363924366
2448,145678.77773084227
2449,116203.96694833688
2450,155325.80660510727
2451,121160.16684988384
2452,221922.28052086488
2453,101423.87130824056
2454,123962.35423743627
2455,103866.18277679154
2456,143993.52532493658
2457,112762.53514504149
2458,109975.83931078439
2459,111039.85579723479
2460,143487.8053533932
2461,116979.51645247695
2462,134376.39261529126
2463,120110.93726877011
2464,149944.57446773036
2465,132256.85601105646
2466,120451.7368440183
2467,167306.61194109468
2468,92096.52956200436
2469,91246.64217056999
2470,171973.23430614755
2471,200497.7893442895
2472,167466.1812393883
2473,119301.57425126858
2474,108161.88467452493
2475,226941.84410611703
2476,110171.0287811737
2477,128440.38983966313
2478,161398.7154089224
2479,119952.52410599333
2480,132593.89540370798
2481,125439.59117110712
2482,134173.1936821978
2483,118386.80894606523
2484,122413.7152098924
2485,121441.35150107913
2486,148347.63130295117
2487,170631.04531021978
2488,161682.62784454832
2489,148224.56886390047
2490,147807.0329259222
2491,90210.72500170417
2492,177465.4736977333
2493,132082.82880409152
2494,169431.31049658015
2495,101202.85578126331
2496,213309.30895150447
2497,152195.9384560963
2498,120829.28884973384
2499,93854.9348277197
2500,135834.15209667056
2501,141430.0209533909
2502,149199.87964284394
2503,105930.08873769111
2504,186010.87407993834
2505,221233.44592169227
2506,252618.4586581856
2507,314122.5576015923
2508,253087.2944379585
2509,220166.99004408575
2510,234381.97211161826
2511,189925.208515872
2512,212278.3069805438
2513,216729.74657762973
2514,235471.14161058542
2515,145005.66555092047
2516,152007.09923814435
2517,132666.16684435774
2518,142303.01117173192
2519,226168.89592759233
2520,203897.36828785998
2521,196538.7674499361
2522,219973.46580213457
2523,133964.13647082457
2524,137776.67009000236
2525,143223.15188339257
2526,140943.89579397519
2527,115705.20461889677
2528,127757.14763371959
2529,132002.75915236925
2530,114910.62940135536
2531,240868.2853878258
2532,226534.4741165274
2533,201248.9411977798
2534,242806.94024689257
2535,305171.44049568527
2536,234136.2079124997
2537,220727.76183115135
2538,188693.04258484856
2539,192053.5487753116
2540,174473.3167854024
2541,186685.25284576305
2542,164754.9278158556
2543,127757.27712232799
2544,138567.47654220168
2545,127219.22434026242
2546,145587.1808520837
2547,139348.10886029166
2548,145382.4702421085
2549,163052.98612070226
2550,340815.536
2551,142884.5430825306
2552,120304.7739956562
2553,86727.92481979824
2554,124134.31897028883
2555,110451.73194698228
2556,112682.84234181694
2557,118612.61298532278
2558,161971.78721677803
2559,142393.161014466
2560,122965.90110803663
2561,142110.6464874575
2562,132247.74922536017
2563,144382.32255076303
2564,170292.27246292215
2565,122482.33431515661
2566,148898.21711808114
2567,133756.79569619067
2568,179737.401286473
2569,182542.12195148837
2570,123200.56637461955
2571,165999.54565932363
2572,188787.12634021207
2573,243890.72604186326
2574,295923.3784274148
2575,125752.08205792298
2576,129131.3654167922
2577,163085.6094932285
2578,100960.16955869674
2579,89759.90697275566
2580,129652.65174580467
2581,135953.99504903966
2582,115119.43073591965
2583,293217.3037366067
2584,158005.8072643458
2585,176384.76353612676
2586,200483.25522341154
2587,205256.87071718663
2588,157734.75181964648
2589,141787.25626126656
2590,225199.51067606942
2591,201960.1934521907
2592,224802.85405916953
2593,256362.00094041202
2594,181480.21087995928
2595,209235.3803755432
2596,324600.2297436835
2597,178346.7208403865
2598,274723.19248422835
2599,321389.3414294181
2600,152073.4330350668
2601,131809.05794982405
2602,91322.73795121907
2603,96677.56848617105
2604,93770.75135413528
2605,90203.99447817786
2606,141736.83485813843
2607,171510.33138373774
2608,204642.022991931
2609,166466.2381992232
2610,117191.19788635634
2611,161023.52701847322
2612,150630.14418527103
2613,126040.84598706794
2614,127652.93514657253
2615,153222.87021823766
2616,135183.1319541474
2617,172772.78280285574
2618,183591.86798787405
2619,229123.30372432782
2620,182855.27416113284
2621,181548.84459634247
2622,183015.3251891719
2623,253502.84987263093
2624,266630.84734538046
2625,316302.80279953365
2626,161247.71999105418
2627,191205.76749104235
2628,418645.8821174124
2629,532919.8866694472
2630,345277.83938585373
2631,439225.7452455642
2632,419032.5280836362
2633,315587.3693057784
2634,386491.35659265326
2635,147664.45777374503
2636,196610.3066271457
2637,173650.89000924688
2638,257379.3399311498
2639,180085.6381258664
2640,149274.21607411598
2641,111121.93759007972
2642,189538.84148382183
2643,110372.51791469104
2644,131963.92145729312
2645,99712.581722799
2646,97475.96710842293
2647,101125.98915214621
2648,143574.9433711702
2649,142452.52056028976
2650,157241.05410376796
2651,162002.73267592533
2652,431890.8482002683
2653,246128.92568172692
2654,247959.87424308035
2655,360652.9816047817
2656,318268.98127257696
2657,329230.853951048
2658,278413.5194654534
2659,300088.43994529103
2660,319382.0579099739
2661,335504.2549400203
2662,335807.411835674
2663,280030.1186503966
2664,284990.2229353653
2665,322266.57506962406
2666,285820.64396594244
2667,175338.354908126
2668,185511.59489794212
2669,174499.24763729534
2670,289203.75770791195
2671,186325.1854499817
2672,186866.78419741802
2673,200259.45201219074
2674,197555.89860988918
2675,181482.23728647514
2676,191687.62442493148
2677,193846.1330272619
2678,253988.37656916364
2679,283451.0308159077
2680,272455.4536726321
2681,406724.4934658903
2682,332734.4928286343
2683,503269.6341012507
2684,308779.40696677414
2685,334712.7180668751
2686,259583.27752849733
2687,318573.8536476968
2688,232083.7421623084
2689,216426.84693312738
2690,467326.44129090814
2691,184198.9314525631
2692,139762.02088031705
2693,195903.30906219257
2694,139132.2859614416
2695,192686.0892817445
2696,190080.00095623036
2697,188964.8324366944
2698,192928.32517810547
2699,180811.48808126833
2700,169187.6623732614
2701,150030.73574648128
2702,118989.20058466372
2703,141861.18960886603
2704,138033.36767579443
2705,131509.94307537173
2706,119455.66681665281
2707,124962.61843477517
2708,137595.88049326354
2709,115460.69160545741
2710,126206.43961398266
2711,281065.22115856316
2712,347658.05145672406
2713,181197.7952230565
2714,154013.82983128107
2715,173441.7926515066
2716,174714.77201802065
2717,182830.5430191451
2718,236789.2819611714
2719,157044.22396797614
2720,175135.29796032878
2721,142470.99459958536
2722,162281.1173345205
2723,143234.50990870604
2724,126226.28600731917
2725,140874.7269223202
2726,144828.18754886294
2727,172852.71952250105
2728,166964.66764430056
2729,156808.49001702905
2730,145854.89594917622
2731,120861.79501737731
2732,117674.19763591046
2733,160583.01920317273
2734,141126.27672076103
